The data in the file was created at 2018-07-02 13:51:29.147000
chromeriver20,3
keyword,0
keyword,0
keyword,0
keyword,0
keyword,0
chromeriver14,4
chromeriver13,59
chromeriver12,38
chromeriver11,38
chromeriver10,124
chromeriver9,100
chromeriver8,139
chromeriver7,88
chromeriver6,155
chromeriver5,138
chromeriver4,120
chromeriver3,479
chromeriver2,260
chromeriver1,800
